Id,Col_1,Col_2,Col_5,Col_6,Col_7,Col_10,Col_13,Col_14,Col_16,Col_18,Col_19,Col_21,Col_23,Col_26,Col_30,Col_31,impact_encoded_Col_3,impact_encoded_Col_4,impact_encoded_Col_8,impact_encoded_Col_9,impact_encoded_Col_11,impact_encoded_Col_12,impact_encoded_Col_15,impact_encoded_Col_17,impact_encoded_Col_20,impact_encoded_Col_22,impact_encoded_Col_24,impact_encoded_Col_25,impact_encoded_Col_27,impact_encoded_Col_28,impact_encoded_Col_29,impact_encoded_Col_32,Score
198,12,0,0,1,3,0,3,53,10,3,0,5,2,9,10,6,1,0,3,1,2,0,4,1,0,0,1,0,1,0,1,1,4
199,20,6,0,1,7,6,1,36,16,3,0,6,1,3,10,9,1,0,0,1,3,0,17,5,1,1,1,0,5,0,1,0,2
200,15,5,0,0,16,16,1,84,5,1,0,2,1,13,10,0,2,1,4,1,2,0,8,0,1,0,1,1,1,0,1,1,1
201,20,1,0,0,2,4,0,55,19,0,3,4,2,10,10,3,0,0,4,1,3,2,17,8,0,0,1,0,5,0,1,1,4
202,16,6,0,2,16,2,1,82,8,1,10,5,3,11,10,18,0,1,4,1,4,0,12,6,1,0,1,1,5,0,1,1,4
203,17,10,0,0,0,20,1,41,19,1,9,4,3,21,10,9,0,0,2,1,3,1,15,8,0,0,1,0,5,0,1,1,1
204,17,6,0,4,15,14,1,94,9,1,7,3,1,12,5,18,0,0,0,1,3,0,13,6,0,0,1,0,5,0,1,0,1
205,4,1,0,1,1,21,1,45,14,0,0,6,3,11,5,18,2,0,4,1,2,1,1,0,0,0,1,0,1,5,1,1,1
206,6,1,0,4,4,15,1,26,8,1,0,0,1,7,5,9,0,0,4,1,2,0,1,0,0,1,1,0,1,0,1,1,1
207,6,6,0,3,7,13,1,81,24,2,1,6,1,4,15,15,0,0,4,1,3,5,10,8,0,0,1,0,5,0,1,1,9
208,16,1,0,0,15,10,0,51,8,0,1,4,1,6,5,18,0,0,0,1,2,0,1,1,1,1,1,0,1,0,1,0,6
209,0,1,0,0,16,18,1,33,7,1,0,5,3,11,10,15,0,0,4,1,3,5,12,8,1,0,1,0,5,0,1,1,1
210,21,0,0,3,12,17,1,99,20,1,7,4,1,21,10,6,0,0,4,1,2,5,4,2,1,1,1,0,9,0,1,1,5
211,20,5,0,3,6,16,1,85,11,1,0,5,1,4,15,15,1,0,0,1,0,5,8,1,1,0,1,0,1,0,1,0,1
212,13,1,0,5,6,9,1,64,6,3,0,6,3,5,10,15,1,0,0,1,2,5,1,0,1,0,3,0,1,0,1,0,2
213,4,10,0,2,3,24,2,90,5,2,11,3,3,19,5,15,0,0,2,1,3,5,17,8,1,0,1,0,5,0,1,1,4
214,2,6,0,0,18,12,0,26,15,0,10,2,3,19,10,6,0,0,3,1,2,5,3,2,0,1,1,0,9,0,1,0,4
215,6,1,0,4,14,15,1,42,12,2,4,2,1,12,5,15,0,0,0,1,3,5,10,8,0,0,1,0,5,0,1,0,2
216,23,10,0,0,9,3,2,32,23,2,5,2,1,12,10,15,0,0,4,2,3,5,17,8,0,1,1,0,5,0,1,1,7
217,16,6,0,4,13,7,1,48,21,3,3,5,1,8,5,15,2,1,4,1,2,0,8,5,1,0,1,1,1,0,1,1,1
218,8,1,0,5,2,0,1,46,8,1,3,6,1,12,5,6,0,0,4,1,3,5,17,8,1,1,1,0,7,0,1,1,6
219,17,10,0,0,10,14,1,44,20,1,7,5,1,10,5,6,0,0,4,1,2,5,8,0,0,0,1,0,9,0,1,0,4
220,15,0,0,2,5,16,1,59,11,2,0,0,3,1,15,18,1,0,4,1,3,0,17,5,1,0,1,0,5,0,1,1,1
221,8,1,0,5,17,9,0,97,10,0,6,5,1,12,0,9,0,0,4,1,0,5,1,0,1,0,1,0,1,0,2,1,1
222,0,1,0,0,4,8,1,27,8,1,0,2,3,16,5,18,2,0,4,1,2,1,1,0,1,0,2,0,1,5,1,1,4
223,10,1,0,6,13,7,1,91,8,3,5,0,3,6,5,9,0,1,4,1,2,5,1,1,0,0,1,1,1,0,1,1,1
224,17,6,0,3,18,3,0,28,12,0,0,4,3,12,5,15,2,0,4,1,3,5,17,8,0,0,1,0,5,0,1,1,1
225,17,10,0,3,9,0,1,95,15,1,3,3,1,7,15,12,0,1,3,1,3,5,17,8,0,0,1,1,5,0,1,1,4
226,9,1,0,4,10,16,0,86,27,0,0,5,1,15,10,0,1,0,4,1,2,5,3,2,1,0,1,0,9,0,1,1,1
227,18,5,0,1,17,6,1,43,9,4,0,3,1,5,5,15,1,0,2,1,2,0,8,2,0,0,1,0,0,0,1,0,2
228,19,10,0,1,6,13,1,83,13,1,1,5,1,4,15,3,0,0,0,1,3,5,12,8,0,0,1,0,5,0,1,0,5
229,4,5,0,3,1,0,1,83,10,1,3,6,1,4,5,9,0,1,4,1,0,1,0,1,1,1,1,1,1,5,1,1,1
230,14,10,0,2,6,10,0,69,8,0,0,3,3,4,10,3,1,0,4,1,2,0,1,0,1,0,1,0,1,0,1,1,4
231,6,10,0,4,7,20,1,90,12,2,5,3,1,11,0,9,0,0,4,1,3,5,13,8,0,0,1,0,5,0,1,1,5
232,18,1,0,1,6,16,0,74,6,2,6,3,1,16,5,18,0,1,2,1,3,0,17,6,0,1,1,1,5,0,3,1,4
233,9,0,0,6,11,0,1,26,11,1,0,2,1,7,15,9,1,0,0,1,3,5,10,5,1,0,1,0,5,0,3,0,1
234,9,1,0,3,17,0,0,75,5,0,2,4,1,5,15,0,0,0,0,3,2,5,8,0,0,0,1,0,1,0,1,0,4
235,17,6,0,4,7,20,1,82,11,1,0,0,1,3,15,15,0,0,0,1,3,2,10,8,0,0,1,0,6,0,1,0,11
236,0,6,0,0,1,9,1,24,9,1,0,5,2,14,5,12,0,0,4,1,3,1,16,8,1,0,2,0,5,5,1,1,4
237,22,0,0,4,11,15,1,76,15,1,0,5,1,18,5,18,2,1,4,1,2,0,3,2,0,0,1,1,9,0,1,1,4
238,16,6,0,2,5,0,1,84,9,1,2,4,1,12,5,15,0,1,4,1,3,0,17,6,0,0,1,1,6,0,1,1,2
239,17,6,0,0,14,0,0,79,13,0,0,2,1,16,15,18,2,1,4,1,2,5,8,2,0,1,1,1,1,0,1,1,3
240,4,1,1,2,13,15,1,75,10,2,2,3,1,12,15,15,0,1,0,3,4,5,10,8,1,1,1,1,5,0,1,0,2
241,21,6,0,3,17,4,1,74,16,1,2,2,1,5,15,18,0,1,0,1,0,6,8,2,0,0,1,1,1,1,1,0,1
242,7,10,0,1,6,16,1,43,11,1,2,3,1,14,5,18,0,1,4,1,2,5,8,0,1,0,1,1,1,0,1,1,4
243,0,10,0,0,10,16,1,29,10,3,0,5,1,6,15,6,1,0,4,1,2,5,8,2,0,0,1,0,1,0,1,1,1
244,11,6,0,2,6,8,1,56,8,1,0,1,1,14,15,18,0,0,4,1,2,0,1,0,0,0,1,0,0,0,1,1,4
245,20,1,0,1,4,8,1,89,8,1,1,0,3,7,15,15,0,0,4,3,3,0,10,6,1,1,1,0,5,0,1,1,1
246,16,10,0,3,8,16,1,77,12,3,0,1,1,7,10,12,2,0,4,1,0,5,1,5,1,1,1,0,1,0,1,1,1
247,17,1,0,1,4,16,1,70,6,1,0,0,2,8,10,12,2,1,4,1,3,0,17,8,0,0,1,1,7,0,1,1,2
248,14,1,1,5,11,8,1,46,14,1,5,1,1,17,10,9,0,0,4,1,2,2,8,2,1,0,1,0,9,2,1,1,1
249,11,1,0,1,15,22,3,76,13,3,8,5,1,11,15,18,0,0,4,1,3,3,17,8,0,0,1,0,5,0,2,1,8
250,2,1,0,1,8,15,0,25,14,0,0,6,3,3,5,15,1,0,0,1,2,5,3,5,1,1,1,0,1,0,1,0,4
251,17,6,0,2,4,14,1,74,6,1,0,3,1,21,10,15,0,0,4,1,3,6,10,6,0,0,1,0,5,0,1,0,1
252,17,1,0,2,14,0,1,53,15,1,1,6,3,14,5,18,0,0,0,1,2,5,1,5,1,1,1,0,1,0,1,0,5
253,4,0,0,0,7,14,3,6,10,3,0,6,1,1,15,3,1,0,0,1,2,5,1,2,0,0,1,0,1,0,1,0,19
254,5,10,0,3,7,19,1,79,13,3,3,5,1,8,5,15,0,0,0,1,2,0,2,2,0,1,0,0,0,0,1,0,4
255,4,0,0,1,13,24,1,51,24,1,3,2,2,13,10,9,0,0,2,1,2,1,0,5,0,0,1,0,9,0,1,1,1
256,6,10,0,1,10,3,2,74,30,2,10,2,1,14,5,9,0,0,2,1,2,7,3,5,0,1,1,0,9,0,1,1,2
257,16,6,0,3,18,10,1,57,8,3,0,6,1,4,5,18,1,0,0,1,2,0,3,0,1,0,1,0,1,0,1,0,4
258,6,6,0,4,2,19,1,25,14,2,1,5,1,9,5,12,0,1,2,1,3,5,10,8,0,1,1,1,5,0,1,1,5
259,3,1,0,2,16,12,0,57,10,0,2,0,3,3,5,15,0,0,0,1,0,5,8,1,0,0,1,0,9,0,1,0,1
260,16,1,0,0,5,0,0,43,8,2,0,0,3,11,10,15,1,0,4,1,2,0,1,0,0,1,1,0,1,0,1,0,1
261,17,1,0,4,3,11,1,66,9,1,0,1,1,9,5,9,0,0,4,1,3,0,17,6,1,0,1,0,5,0,1,1,16
262,12,0,0,4,11,9,1,74,14,1,3,0,1,9,5,18,0,1,3,3,2,2,8,2,0,0,1,1,9,1,1,1,1
263,8,1,0,5,12,4,0,84,8,2,0,6,1,9,5,9,2,1,4,1,2,5,8,0,0,0,3,1,1,0,1,1,2
264,6,6,0,4,14,15,1,66,8,4,4,4,1,9,15,15,0,0,0,1,2,5,1,5,1,0,1,0,0,0,1,0,4
265,17,1,0,2,18,0,0,35,15,0,0,4,3,10,10,9,1,0,2,1,3,7,17,5,1,1,1,0,5,0,1,0,15
266,15,5,0,3,0,20,1,25,13,2,3,2,2,14,10,3,1,0,4,1,3,1,10,5,0,0,1,0,7,0,1,0,1
267,0,6,0,0,6,17,1,20,7,1,1,0,1,8,5,18,0,0,0,1,3,0,17,7,1,0,3,0,7,0,1,0,5
268,14,10,1,3,11,3,1,43,20,1,0,5,1,8,5,3,1,0,4,1,4,5,17,5,0,0,1,0,7,4,1,1,1
269,18,6,0,4,8,18,1,86,13,1,8,6,1,13,10,12,0,1,4,1,2,7,0,2,0,1,1,1,9,0,1,1,5
270,15,10,0,1,15,0,1,76,8,1,0,2,1,6,5,3,1,1,3,1,3,2,16,5,0,0,1,1,5,0,1,1,14
271,7,1,0,2,6,17,1,87,9,3,3,5,3,9,5,12,0,0,2,1,2,0,1,0,0,0,1,0,0,0,1,1,7
272,6,6,0,4,4,16,1,38,13,1,0,2,1,8,10,18,2,0,4,1,2,3,8,0,1,0,1,0,3,1,1,1,7
273,15,5,0,5,1,23,0,52,11,4,2,4,1,6,5,15,2,0,4,1,2,1,1,0,0,0,1,0,1,5,1,1,2
274,0,10,0,0,8,16,1,61,9,2,0,5,1,3,15,9,1,0,0,1,2,0,1,2,0,0,1,0,1,0,1,0,7
275,14,10,0,4,3,5,1,66,10,1,8,2,1,14,0,9,0,0,3,1,2,0,1,1,1,1,1,0,1,0,1,1,4
276,7,6,0,5,8,8,3,87,11,5,1,2,1,11,5,6,1,0,4,1,2,5,2,5,1,0,1,0,1,0,1,1,1
277,14,0,0,4,13,0,3,99,11,3,0,2,3,15,15,18,0,1,4,1,2,7,0,1,0,0,1,1,1,0,1,1,1
278,21,10,0,4,11,10,1,53,23,1,0,6,1,5,5,18,1,0,4,1,2,5,8,2,1,0,1,0,9,4,1,1,13
279,19,10,0,3,6,16,1,96,11,1,9,6,3,19,5,15,0,0,3,1,3,0,12,6,1,0,1,0,7,0,1,1,2
280,18,10,0,2,12,16,1,26,11,1,3,6,1,9,0,18,0,0,0,1,2,5,8,0,0,1,1,0,1,0,1,0,2
281,11,10,0,0,5,24,1,73,7,1,0,2,1,4,10,15,0,1,4,1,3,0,10,8,1,0,1,1,6,0,1,1,11
282,14,5,0,7,0,20,0,22,19,1,3,3,2,6,15,18,3,0,4,1,2,1,1,0,0,0,1,0,4,0,1,0,1
283,16,1,0,1,7,16,0,78,8,0,6,5,1,12,5,3,0,0,2,1,2,5,1,1,0,0,1,0,9,0,1,1,1
284,12,1,0,4,10,11,0,34,13,0,0,5,1,5,5,18,0,0,4,1,3,7,9,6,1,0,1,0,5,0,1,1,1
285,14,10,0,0,6,11,1,3,6,1,10,2,3,12,15,9,0,0,4,1,3,0,9,6,0,0,1,0,5,0,1,1,3
286,14,10,0,4,5,17,0,99,8,0,10,5,2,20,5,12,0,0,4,1,2,0,1,0,1,0,1,0,1,0,1,1,1
287,5,1,0,1,11,10,1,51,19,1,0,3,1,7,15,15,2,1,4,1,2,2,8,2,1,0,1,1,1,4,1,1,1
288,18,5,0,1,4,15,1,40,7,1,4,5,3,17,10,3,0,0,4,3,3,5,10,8,1,0,1,0,7,0,1,1,4
289,15,5,0,1,6,0,1,45,8,1,10,1,3,13,10,18,0,0,4,1,3,0,13,6,0,1,1,0,5,0,1,1,1
290,18,1,0,0,14,17,2,31,10,3,2,3,1,4,10,12,0,0,4,1,2,5,0,2,0,0,1,0,1,0,1,1,7
291,5,6,0,3,18,3,0,25,16,0,0,3,1,3,5,6,1,0,0,1,4,5,17,5,0,1,1,0,7,0,1,0,13
292,11,0,0,2,6,15,0,93,9,0,0,2,3,15,15,6,2,0,4,1,3,0,17,8,1,0,1,0,6,0,1,1,1
293,6,1,0,0,8,17,1,57,14,1,0,2,1,12,15,12,0,1,4,1,3,5,9,8,1,1,1,1,5,0,1,1,10
294,0,1,0,0,17,0,1,29,9,2,0,0,1,3,10,12,4,0,4,1,2,5,8,5,1,1,1,0,9,1,1,1,2
295,14,1,0,1,6,4,2,65,9,3,5,3,3,11,15,18,0,0,2,1,0,0,8,0,0,0,1,0,9,0,1,1,1
296,9,1,0,1,16,2,1,82,7,1,2,1,1,6,0,12,0,0,3,1,2,5,6,0,1,0,1,0,1,0,1,1,1
297,17,6,0,3,11,0,0,39,15,2,0,6,3,6,10,15,0,0,4,1,2,0,1,2,1,1,1,0,9,0,1,1,2
298,0,5,0,0,7,15,0,13,15,6,0,5,1,4,15,0,1,0,1,1,3,5,17,5,1,1,2,0,5,0,1,0,1
299,6,1,0,4,5,0,1,75,7,1,4,0,3,10,15,12,0,0,4,1,2,0,1,0,1,0,1,0,1,0,1,1,2
300,15,6,0,0,10,17,1,32,14,1,0,2,1,10,5,9,1,0,0,1,4,0,10,5,0,1,1,0,5,0,1,0,1
301,10,6,0,0,15,11,1,32,9,3,0,0,1,2,15,0,0,0,0,1,3,5,10,8,0,1,1,0,5,0,1,0,1
302,5,10,0,0,1,7,1,41,14,1,0,5,3,2,5,12,1,0,3,1,3,5,13,5,0,1,1,0,7,0,1,1,7
303,0,6,0,0,15,13,1,39,8,1,0,4,1,2,5,9,1,0,0,1,2,5,1,0,1,0,1,0,1,0,1,0,1
304,17,6,0,5,1,4,1,91,10,1,10,5,1,16,15,15,0,1,4,1,2,5,0,0,1,1,1,1,9,0,2,1,9
305,20,10,0,2,12,15,0,95,22,0,2,4,3,13,5,18,0,0,4,1,3,5,15,8,1,1,1,0,5,0,1,1,1
306,18,10,0,4,12,17,1,53,11,1,1,6,1,2,15,9,0,0,4,1,3,5,10,8,0,0,1,0,5,0,1,1,10
307,7,6,0,5,11,7,1,77,9,1,3,1,1,12,5,15,2,1,4,1,3,5,17,8,1,0,1,1,7,0,1,1,1
308,22,10,0,0,12,0,1,0,16,1,0,0,1,0,5,18,1,0,0,1,3,5,10,5,0,1,1,0,6,7,1,0,5
309,10,10,0,6,2,18,1,83,11,1,9,1,1,16,5,6,0,0,0,1,0,7,0,1,0,0,1,0,1,0,1,0,2
310,18,0,0,2,6,7,1,73,6,2,10,5,1,16,15,12,0,0,4,1,3,4,17,8,0,0,0,0,5,0,1,1,4
311,5,0,0,3,3,0,1,87,5,1,2,5,2,17,15,18,0,0,3,1,2,5,1,0,0,0,1,0,1,0,1,1,3
312,6,10,0,4,3,8,0,47,7,0,4,5,1,15,10,18,0,0,3,1,2,5,1,0,1,0,1,0,1,0,1,1,2
313,11,1,0,0,2,13,1,51,10,3,0,5,1,6,5,18,1,0,2,1,2,5,1,0,1,0,1,0,1,6,1,1,4
314,17,1,0,3,12,20,1,76,10,4,2,2,1,5,5,15,0,0,0,1,2,5,0,1,1,0,1,0,1,0,1,0,5
315,9,6,1,2,10,10,2,57,15,2,0,3,1,15,5,18,2,0,4,1,2,5,8,2,0,0,1,0,9,0,1,1,4
316,14,1,0,3,8,4,0,58,14,0,0,2,1,3,10,18,1,0,2,1,3,0,13,5,1,0,1,0,5,0,1,1,4
317,6,6,0,4,5,21,1,61,7,1,3,3,1,12,15,9,2,0,4,1,0,0,1,0,1,0,1,0,1,0,1,1,3
318,17,6,0,1,2,16,2,52,7,2,2,2,2,3,10,12,0,0,3,0,2,1,8,0,0,0,1,0,9,0,1,1,5
319,11,6,0,2,5,1,0,99,9,0,1,5,1,15,5,3,0,0,4,1,3,1,9,8,0,0,1,0,5,0,3,1,5
320,0,6,0,0,16,8,1,41,6,3,0,2,1,7,15,18,1,0,0,1,3,5,17,5,0,0,1,0,7,0,1,0,1
321,1,5,0,0,8,3,0,75,9,2,0,4,1,10,10,18,1,0,0,1,3,5,17,5,1,0,0,0,5,0,3,0,1
322,3,1,0,3,1,23,0,55,12,1,11,2,3,13,10,18,0,0,4,3,3,1,13,8,0,1,1,0,7,5,1,1,1
323,17,5,0,0,4,13,1,57,8,1,5,6,1,6,10,9,0,0,0,1,3,0,9,6,0,0,3,0,5,0,1,0,2
324,19,6,0,5,14,0,2,72,12,2,0,6,1,12,5,3,0,0,2,1,3,5,17,8,0,1,1,0,5,0,1,1,1
325,15,10,0,0,2,24,1,98,8,1,4,3,1,11,0,18,0,1,2,1,2,5,8,1,0,1,1,1,9,0,1,1,1
326,5,6,0,0,17,17,1,13,9,0,2,6,3,9,10,9,0,0,4,1,3,0,15,6,0,0,1,0,5,0,1,1,1
327,17,10,0,6,9,1,4,24,12,6,0,4,1,10,10,6,1,0,4,1,3,7,16,5,0,0,1,0,5,0,1,1,1
328,18,10,0,1,14,20,1,29,7,2,0,2,1,2,0,9,0,0,4,1,2,5,8,0,0,0,1,0,9,0,1,1,5
329,20,0,0,3,11,11,1,50,31,2,0,3,1,3,15,18,1,0,3,1,2,5,3,5,0,0,1,0,9,0,1,1,1
330,18,10,0,3,6,12,2,84,7,2,4,5,2,15,5,9,0,0,4,1,3,0,12,8,0,1,1,0,5,0,1,1,12
331,1,6,0,1,10,0,1,76,16,2,3,2,1,4,10,0,1,1,4,1,4,5,17,5,0,1,1,1,5,0,1,1,2
332,13,1,0,0,16,21,3,71,7,3,9,6,1,11,15,3,0,0,2,1,2,5,1,0,0,0,1,0,0,0,1,0,4
333,16,10,0,6,6,15,1,77,8,1,11,5,1,19,15,18,0,0,2,1,3,0,10,8,0,1,1,0,5,3,1,1,3
334,5,6,0,0,10,9,1,89,11,1,3,6,1,17,0,9,0,1,4,1,4,1,10,8,0,0,1,1,7,0,1,1,2
335,3,0,0,2,6,17,2,88,9,2,2,2,3,8,5,12,0,0,4,1,3,0,10,7,0,1,1,0,7,0,1,1,4
336,19,5,0,1,12,1,1,42,17,2,0,4,1,2,5,18,1,0,0,1,2,6,0,2,0,1,1,0,9,0,1,0,1
337,19,6,0,4,9,16,1,35,14,1,0,5,1,3,10,12,1,0,2,1,2,5,8,2,0,0,1,0,9,0,1,0,4
338,14,10,0,3,5,17,3,94,8,3,4,6,3,11,15,0,0,0,4,1,2,0,1,0,1,1,1,0,1,0,3,1,11
339,17,6,0,2,9,13,1,43,17,3,0,5,1,4,10,15,0,0,4,1,2,5,0,2,0,1,2,0,9,0,1,1,2
340,17,10,0,3,18,17,0,50,10,0,1,5,2,10,5,18,0,0,0,1,2,5,4,0,1,0,1,0,1,0,1,0,11
341,7,1,0,3,4,15,1,60,8,1,3,5,3,12,5,15,0,0,4,1,2,0,8,0,0,0,1,0,1,0,3,1,6
342,6,1,0,4,3,1,1,61,24,1,5,6,1,10,5,3,0,1,4,1,0,0,2,5,0,0,3,1,9,0,1,1,2
343,8,1,0,2,5,18,1,31,7,2,0,4,1,3,15,18,1,0,0,1,2,0,1,0,1,1,1,0,1,0,1,0,1
344,2,1,0,1,10,15,1,68,17,2,2,6,1,10,5,18,0,1,4,1,2,5,8,2,1,0,1,1,9,0,1,1,2
345,19,1,0,2,11,15,1,36,15,1,2,3,1,4,10,12,0,0,4,1,2,2,8,5,0,0,1,0,1,0,1,1,4
346,17,5,0,1,16,0,0,99,8,0,5,1,1,15,15,12,0,1,4,1,3,0,9,6,1,0,1,1,7,0,1,1,5
347,6,10,0,4,6,1,1,65,9,5,4,0,1,11,5,3,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,4
348,16,6,0,1,5,1,1,80,7,3,0,2,3,2,10,6,1,0,0,1,3,5,10,5,1,0,1,0,7,0,1,0,2
349,6,10,0,4,14,20,1,66,12,1,4,6,3,7,10,3,0,0,0,1,2,5,8,5,1,0,1,0,0,0,3,0,1
350,14,6,0,5,2,19,1,77,8,1,10,5,0,13,5,12,0,1,4,1,2,5,8,0,1,0,1,1,9,0,1,1,4
351,1,0,0,0,14,17,1,85,7,1,1,0,2,15,15,3,2,1,3,1,3,4,10,8,1,0,1,1,5,0,1,1,4
352,12,5,0,1,6,2,1,52,8,1,1,4,1,7,0,15,0,0,4,1,3,0,12,8,0,1,3,0,7,0,1,1,1
353,14,1,0,1,14,0,1,54,12,1,0,1,1,9,5,0,2,0,4,3,2,5,1,2,0,0,1,0,1,0,1,1,7
354,18,10,0,2,4,12,2,44,7,2,11,3,1,17,5,15,0,0,3,1,2,1,8,0,0,1,1,0,3,2,1,1,1
355,18,1,0,0,11,5,0,25,18,2,0,5,2,4,0,12,1,0,4,1,3,5,10,5,0,0,1,0,5,0,1,1,1
356,7,10,0,5,14,11,1,86,10,3,0,6,2,10,10,18,2,0,4,1,3,0,16,8,1,0,1,0,5,4,1,1,5
357,16,10,0,0,14,16,1,7,6,3,1,5,1,1,15,15,0,0,0,0,2,5,1,0,0,0,1,0,1,0,1,0,1
358,15,1,0,1,7,17,1,72,12,3,0,4,1,7,5,12,0,0,0,1,3,7,13,6,1,1,1,0,7,0,1,0,4
359,17,1,0,3,13,5,0,71,9,0,0,3,1,11,5,0,1,0,0,1,2,5,8,0,0,1,1,0,0,0,1,0,1
360,16,10,0,1,4,16,1,52,7,1,2,2,1,11,10,0,0,0,4,1,2,1,4,0,1,1,1,0,1,0,1,1,8
361,21,1,0,1,12,12,1,55,21,1,0,5,2,10,10,0,0,0,4,1,2,5,8,2,0,1,1,0,9,0,1,1,5
362,22,5,1,3,10,16,1,58,11,3,2,5,1,11,15,18,0,1,4,1,3,2,17,8,1,0,1,1,7,0,1,1,1
363,18,6,0,3,0,21,1,42,22,0,3,6,3,9,10,18,3,0,2,1,2,1,8,0,0,0,3,0,1,0,1,1,2
364,22,1,0,1,15,17,0,42,14,0,0,6,2,2,10,15,1,0,0,1,3,5,10,5,1,0,1,0,5,0,1,0,8
365,23,6,0,3,18,5,1,49,20,3,0,3,3,6,15,15,1,0,0,1,3,5,10,5,1,0,1,0,7,0,1,0,1
366,21,6,0,4,9,0,3,56,21,3,0,4,1,11,5,15,4,1,2,1,2,5,8,2,0,0,1,1,9,2,1,1,7
367,6,1,0,1,4,14,1,72,5,1,2,6,3,4,5,3,0,0,4,1,3,0,10,8,0,0,1,0,5,0,3,1,1
368,5,1,0,3,1,1,0,92,11,2,1,2,3,6,5,9,0,0,4,1,3,1,10,8,1,1,1,0,6,5,1,1,1
369,7,5,0,5,7,14,1,85,25,3,4,5,1,7,15,9,0,1,4,1,2,5,8,2,0,0,1,1,9,0,0,1,1
370,20,10,0,2,5,1,0,81,11,0,3,4,3,12,10,6,0,1,4,1,3,5,12,8,0,0,1,1,7,0,1,1,7
371,17,10,0,1,14,0,1,31,9,1,0,1,1,4,5,9,1,0,3,1,2,5,8,0,0,0,1,0,1,0,1,0,1
372,15,1,0,3,9,7,1,54,10,1,0,5,1,4,15,12,1,0,4,1,3,5,17,5,1,1,1,0,5,1,2,1,3
373,9,5,0,0,15,4,2,89,6,2,0,4,2,1,15,18,1,0,4,1,3,5,10,5,1,1,3,0,7,0,1,1,3
374,14,5,0,3,2,18,1,40,9,3,3,6,1,9,5,15,2,1,2,1,3,5,10,8,0,0,1,1,5,0,1,1,6
375,15,1,0,4,3,18,2,97,8,2,5,5,1,13,10,12,0,0,2,1,2,0,1,1,1,1,1,0,1,0,1,1,7
376,9,6,0,6,5,17,0,74,7,0,4,5,2,11,10,15,0,0,2,1,2,0,1,0,1,0,1,0,1,0,0,0,4
377,3,10,0,2,3,7,1,45,6,1,1,3,3,6,15,6,0,0,0,1,5,5,10,8,0,0,1,0,5,0,1,0,1
378,10,6,0,0,15,18,1,79,9,3,3,2,1,12,10,18,0,1,0,1,3,5,13,8,0,0,1,1,7,0,1,0,13
379,16,10,0,1,8,13,1,29,11,3,0,3,1,10,10,18,0,0,4,1,3,7,17,6,1,1,1,0,7,0,1,0,1
380,14,6,0,2,7,15,2,53,16,2,10,6,1,12,10,12,0,0,4,1,2,5,1,5,0,0,1,0,1,0,1,1,5
381,20,10,0,6,8,17,2,6,17,3,6,4,1,10,10,6,0,0,2,1,3,7,10,6,0,1,1,0,5,0,1,1,20
382,16,0,0,5,1,4,1,89,17,1,0,0,1,10,5,18,2,0,4,1,2,3,1,0,0,0,1,0,9,0,1,1,4
383,19,10,0,3,8,19,1,94,11,1,0,5,1,6,15,9,0,0,4,1,2,5,8,2,1,0,1,0,9,0,1,1,7
384,6,6,0,4,7,8,2,99,10,2,5,4,1,14,10,18,0,0,4,1,3,5,12,8,1,0,1,0,5,0,1,1,7
385,18,6,0,3,8,10,1,75,9,3,4,2,1,5,0,6,0,0,0,1,2,5,3,2,0,1,1,0,1,0,1,0,4
386,4,1,0,2,15,20,1,41,6,1,1,0,1,4,15,18,0,0,0,0,2,5,6,1,1,0,1,0,1,0,1,0,5
387,17,1,0,2,8,6,1,53,10,3,1,5,1,8,0,15,0,0,0,1,2,0,0,5,1,0,1,0,4,0,1,0,4
388,7,1,1,5,7,2,1,20,22,2,5,6,1,7,10,6,0,0,0,3,4,5,10,8,0,1,1,0,5,0,1,0,1
389,15,5,1,4,11,3,2,79,7,2,0,5,1,4,15,0,1,0,4,1,2,7,4,2,1,0,1,0,9,0,1,1,1
390,7,1,1,1,7,16,2,39,16,2,5,2,1,12,15,18,0,0,4,1,3,5,10,8,1,1,1,0,10,0,1,1,1
391,8,0,0,5,4,9,1,41,5,1,0,1,3,3,5,18,0,0,4,1,3,0,10,8,1,0,1,0,5,0,1,1,1
392,14,10,0,4,14,11,1,72,16,1,0,2,1,4,15,9,1,0,4,1,2,1,8,1,1,1,1,0,1,0,1,0,4
393,16,5,0,0,7,24,3,75,12,5,0,5,1,10,15,9,2,0,4,1,2,5,8,2,1,1,1,0,1,0,1,1,1
394,14,0,0,4,5,19,1,38,9,3,2,1,3,9,15,3,0,0,4,1,2,0,1,0,1,0,1,0,1,1,1,1,16
395,3,6,0,2,18,17,2,22,8,2,2,6,1,8,5,12,0,0,0,1,3,0,10,6,1,0,1,0,5,0,3,0,4
396,18,10,0,1,1,24,0,57,15,1,1,4,2,4,5,3,1,0,4,1,2,1,1,0,1,0,1,0,1,0,1,1,2
397,2,10,0,1,14,17,1,29,6,1,0,0,1,6,5,12,1,0,0,1,2,5,1,0,0,0,1,0,1,0,1,0,1
398,12,5,0,3,1,21,1,44,16,3,5,2,2,4,15,0,1,0,4,1,1,1,2,0,1,0,1,0,1,5,1,1,2
