Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,impact_encoded_Col_3,impact_encoded_Col_4,impact_encoded_Col_8,impact_encoded_Col_9,impact_encoded_Col_11,impact_encoded_Col_12,impact_encoded_Col_15,impact_encoded_Col_17,impact_encoded_Col_20,impact_encoded_Col_22,impact_encoded_Col_24,impact_encoded_Col_25,impact_encoded_Col_27,impact_encoded_Col_28,impact_encoded_Col_29,impact_encoded_Col_32
15,6,b,a,0,1,11,e,b,5,d,h,0,59,j,17,f,0,0,b,3,a,1,b,a,2,f,a,b,15,9,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.312896885,4.695554616,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
4,6,b,a,2,2,9,c,b,5,c,f,5,40,i,14,c,5,0,a,5,b,3,b,a,3,a,a,b,10,12,b,3.724885506,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,4.014364698
8,5,a,a,0,2,15,c,b,18,c,a,2,79,d,9,c,2,6,a,4,a,1,b,a,12,a,a,b,5,15,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,3.638751344,3.863907719,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,4.014364698
20,5,a,a,0,3,4,c,b,8,d,f,2,97,j,10,i,3,0,a,2,a,1,b,a,7,h,a,b,10,3,a,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.337362962,4.695554616,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
6,1,a,a,0,4,7,e,b,16,c,f,1,87,b,14,c,4,2,a,5,a,1,b,a,4,b,a,b,10,12,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
5,1,a,a,0,3,10,e,b,19,d,h,1,52,r,20,g,5,3,b,2,a,3,b,a,7,f,a,b,15,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.312896885,4.544789047,4.391946448,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
15,6,a,a,0,2,15,c,b,15,d,a,2,70,j,8,g,2,6,a,2,b,2,b,a,15,f,a,b,10,9,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,3.638751344,4.695554616,4.391946448,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
21,1,b,a,0,2,7,e,b,19,c,b,1,82,i,18,c,1,0,b,3,a,1,b,a,4,j,a,b,5,3,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,3.062433287,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
16,1,b,a,0,6,12,e,b,5,c,a,0,69,e,14,f,0,0,b,4,a,1,b,a,1,b,a,b,5,0,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.811011832,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
16,0,c,b,0,1,18,c,b,0,c,a,1,71,d,11,c,1,4,b,2,a,2,b,b,5,b,a,b,15,15,b,4.151623752,3.945745585,4.231280828,3.992100297,3.537367733,3.638751344,3.863907719,3.693053328,3.972195449,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
18,1,b,a,0,0,12,a,b,0,d,h,1,36,r,14,f,2,0,b,6,b,1,c,a,7,f,a,b,5,15,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,4.312896885,4.544789047,4.00498571,3.972195449,3.991403243,6.533915954,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
11,6,c,a,0,1,14,e,a,5,c,f,1,58,h,8,b,1,0,b,2,b,1,b,a,11,d,a,b,10,15,b,4.151623752,4.01820237,3.957420699,3.746888178,3.537367733,4.337362962,3.758447024,4.121576051,3.972195449,3.991403243,3.935452502,4.01753988,4.526447679,4.039580635,3.875914521,4.014364698
18,10,a,a,0,6,11,e,b,7,c,f,1,62,i,9,c,1,0,b,5,a,1,b,a,2,j,a,b,0,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
15,10,a,a,0,5,8,a,b,15,e,f,1,86,p,11,i,1,9,a,6,a,1,b,a,16,g,a,b,15,12,a,4.041636477,4.01820237,3.821227377,3.992100297,4.537016496,4.337362962,4.988862618,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.485713424,4.039580635,3.875914521,3.977557721
18,1,a,a,0,3,18,a,b,1,d,h,1,47,m,12,g,6,1,b,0,a,1,b,a,5,h,a,b,15,12,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.312896885,4.445117209,4.391946448,3.972195449,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
14,1,b,a,0,3,12,e,b,7,c,h,0,32,i,9,c,3,0,b,4,b,1,b,a,3,j,a,b,10,15,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.795033168,3.693053328,3.972195449,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
17,1,a,a,0,6,10,c,b,22,d,h,1,36,r,14,g,3,3,a,3,b,1,b,a,7,h,a,b,10,0,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.312896885,4.544789047,4.391946448,4.029735504,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
18,5,a,a,0,3,18,d,b,14,d,f,1,34,q,12,i,3,3,b,3,a,1,b,a,6,g,a,b,5,9,b,4.041636477,4.01820237,4.199601087,3.992100297,4.599954428,4.337362962,4.439161388,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.485713424,4.039580635,3.875914521,4.014364698
6,10,a,a,0,4,5,e,b,17,c,c,1,59,b,8,a,2,4,a,5,a,3,b,a,9,b,a,b,5,15,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.749206554,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
14,1,a,a,0,1,12,c,b,15,d,f,2,49,n,4,i,2,5,b,3,b,2,b,a,8,f,a,b,15,9,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.337362962,4.65852624,4.711941898,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
4,10,a,a,0,3,5,c,b,20,d,f,1,49,r,8,i,3,1,a,2,a,3,b,a,4,f,a,b,10,3,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
3,0,b,a,0,2,13,e,b,15,d,f,1,83,p,14,f,2,0,a,5,b,1,b,a,1,f,a,b,5,3,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.988862618,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
3,1,a,b,0,2,6,e,b,12,c,a,2,58,i,6,a,3,2,b,5,b,3,b,b,13,b,a,b,5,15,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,3.638751344,3.795033168,3.127327437,3.972195449,3.991403243,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
16,6,a,a,0,0,14,a,b,11,d,f,0,26,r,6,i,0,1,a,2,a,1,b,a,3,f,a,b,10,9,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
16,0,a,a,0,5,14,c,b,22,d,f,3,25,k,14,i,3,6,a,0,b,1,b,a,11,f,a,b,5,0,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
7,6,a,a,0,4,16,e,b,18,d,d,1,67,j,10,i,1,2,a,6,a,2,b,a,8,g,b,b,15,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.169224672,4.695554616,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.485713424,5.39119517,3.875914521,4.014364698
16,10,a,a,0,0,7,e,b,19,d,a,1,86,k,12,g,4,0,a,6,a,1,d,a,4,f,a,b,15,0,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.583380534,4.391946448,4.029735504,4.01037389,3.707776095,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
15,1,a,a,0,2,14,a,b,0,c,f,1,57,b,15,c,2,2,b,0,b,1,b,a,8,b,a,b,15,12,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.07903989,3.693053328,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
19,1,b,b,0,3,7,e,b,2,e,h,1,70,k,11,f,1,0,a,5,a,1,b,b,12,h,a,b,10,9,b,3.724885506,3.945745585,3.957420699,3.992100297,4.537016496,4.312896885,4.583380534,4.00498571,4.029735504,4.01037389,3.935452502,3.944777884,4.530829172,4.039580635,3.875914521,4.014364698
3,1,a,b,0,2,3,e,b,17,c,e,0,77,h,7,a,0,2,a,3,b,3,b,b,11,a,a,b,5,3,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.71276917,3.758447024,3.127327437,4.029735504,3.991403243,3.935452502,3.944777884,3.10256098,4.039580635,3.875914521,4.014364698
21,6,a,a,0,4,12,e,b,13,c,a,1,58,i,26,c,1,1,b,4,a,1,b,a,2,b,a,d,15,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.899052176,4.014364698
6,10,b,a,0,2,8,c,b,3,c,f,1,15,f,12,c,1,0,b,1,a,1,d,a,1,a,a,b,5,15,b,3.724885506,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,4.220204407,3.693053328,3.972195449,4.01037389,3.707776095,4.01753988,3.10256098,4.039580635,3.875914521,4.014364698
20,6,b,a,0,3,14,c,b,13,c,c,3,62,i,12,c,3,0,b,2,a,1,b,a,3,b,a,d,10,9,b,3.724885506,4.01820237,4.231280828,3.992100297,3.537367733,3.749206554,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.899052176,4.014364698
14,10,b,a,0,3,5,d,b,0,e,a,1,25,r,8,f,3,0,b,0,a,1,b,a,10,f,a,b,15,0,b,3.724885506,4.01820237,4.199601087,3.992100297,4.537016496,3.638751344,4.544789047,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
6,6,c,a,0,4,4,e,b,18,d,b,1,91,r,8,i,1,0,a,5,b,1,b,a,21,i,f,b,5,6,b,4.151623752,4.01820237,3.957420699,3.992100297,4.599954428,3.062433287,4.544789047,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,5.055217696,2.41415559,3.875914521,4.014364698
19,0,b,a,0,2,1,e,a,24,c,f,1,59,a,19,a,1,0,a,4,a,1,b,a,18,j,a,b,10,18,b,3.724885506,4.01820237,3.957420699,3.746888178,3.537367733,4.337362962,3.235159646,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
3,6,c,b,0,2,17,c,b,0,c,f,1,78,i,7,b,1,3,a,6,a,1,b,b,13,b,a,b,0,15,b,4.151623752,3.945745585,4.231280828,3.992100297,3.537367733,4.337362962,3.795033168,4.121576051,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
17,1,a,a,0,4,6,c,b,19,d,c,1,7,p,8,i,3,0,b,0,a,3,b,a,8,k,a,b,15,9,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,3.749206554,4.988862618,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,5.018884679,4.039580635,3.875914521,4.014364698
6,0,c,a,0,4,16,e,b,12,a,f,1,33,i,16,b,1,2,b,6,a,1,b,a,14,j,a,d,0,9,b,4.151623752,4.01820237,3.957420699,3.992100297,3.035159656,4.337362962,3.795033168,4.121576051,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.899052176,4.014364698
16,5,b,a,0,0,2,c,b,6,c,f,2,48,b,12,f,3,0,a,4,a,1,b,a,11,j,a,b,10,6,a,3.724885506,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.07903989,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
18,10,b,a,0,0,12,e,b,0,d,a,2,4,r,12,f,2,0,b,6,a,3,b,a,7,h,a,b,5,6,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
19,6,a,a,0,3,3,c,b,6,c,f,2,85,i,7,b,2,2,a,6,a,1,b,a,11,j,a,b,5,9,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.795033168,4.121576051,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
2,0,a,a,0,1,6,e,b,2,d,a,1,52,r,9,g,1,1,a,6,a,3,b,a,4,h,a,b,10,3,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.391946448,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
23,5,a,a,0,1,15,a,b,20,d,f,0,35,k,14,i,0,0,a,6,a,2,b,a,4,f,d,b,10,15,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,3.392673812,3.875914521,3.977557721
17,10,a,a,0,6,14,e,b,9,d,f,0,93,k,10,i,0,0,b,5,a,1,b,a,6,f,a,b,10,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
8,6,a,a,0,5,16,a,b,20,d,a,1,24,r,7,i,2,5,a,5,a,2,d,a,8,i,a,b,10,0,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,3.638751344,4.544789047,4.711941898,4.029735504,4.01037389,3.707776095,4.01753988,5.055217696,4.039580635,3.875914521,3.977557721
10,10,b,a,0,1,18,a,b,14,d,a,1,34,l,10,f,2,0,a,5,b,2,b,a,7,f,a,b,15,12,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,3.638751344,4.642448137,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
10,6,a,a,0,2,7,e,b,0,c,h,1,97,b,11,c,1,7,a,3,b,2,b,a,17,b,a,b,10,12,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.07903989,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,1,b,a,0,2,18,a,b,7,c,f,0,63,d,6,a,0,0,b,2,a,1,b,a,10,b,a,b,15,18,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.863907719,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
16,10,a,a,0,3,5,e,b,22,a,a,1,43,b,7,a,1,1,b,3,b,3,b,a,6,b,a,b,10,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.035159656,3.638751344,3.07903989,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
6,10,a,a,0,4,4,e,b,16,c,d,1,54,i,11,f,3,7,a,4,a,1,b,a,8,j,b,c,10,6,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.169224672,3.795033168,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,5.39119517,7.93358788,4.014364698
4,6,a,b,0,2,5,e,b,23,e,a,1,96,k,7,g,1,3,b,4,b,1,b,b,14,h,a,b,10,9,b,4.041636477,3.945745585,3.957420699,3.992100297,4.537016496,3.638751344,4.583380534,4.391946448,3.972195449,3.991403243,3.935452502,3.944777884,4.530829172,4.039580635,3.875914521,4.014364698
14,1,a,a,1,1,18,c,b,6,d,f,0,28,r,0,i,4,1,b,2,b,3,b,a,7,l,a,b,10,18,a,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,3.972195449,3.991403243,3.935452502,4.01753988,4.075198273,4.039580635,3.875914521,3.977557721
7,10,a,a,0,4,13,e,b,16,c,f,1,64,i,23,c,1,4,b,3,a,1,b,a,12,j,a,b,5,12,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
1,1,a,b,1,0,2,e,b,10,d,h,3,77,m,16,g,5,1,b,6,a,1,b,b,11,f,a,b,10,6,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,4.312896885,4.445117209,4.391946448,3.972195449,4.01037389,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
16,1,a,a,0,2,6,a,b,15,d,f,0,33,k,4,i,0,2,a,2,a,1,b,a,10,f,a,b,10,0,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
11,1,a,b,0,0,5,e,b,16,c,a,1,85,b,7,a,1,8,a,5,a,3,b,a,12,b,a,b,15,15,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
18,1,b,a,0,3,11,c,b,19,c,f,0,44,i,8,b,0,0,b,2,a,1,b,a,1,b,a,b,5,0,b,3.724885506,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.795033168,4.121576051,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
12,10,a,a,0,1,7,a,b,20,d,f,0,48,n,8,i,0,0,a,5,a,1,b,a,13,h,a,b,15,15,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.65852624,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
2,10,a,a,0,1,6,d,b,5,c,a,2,87,b,8,a,4,0,a,2,a,1,b,a,9,b,a,b,15,18,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
19,6,a,b,0,4,13,e,b,8,c,h,1,83,a,14,c,1,2,a,3,a,1,b,b,4,b,a,b,10,18,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.312896885,3.235159646,3.693053328,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
12,1,a,a,0,0,4,e,b,7,d,c,1,62,r,8,i,1,6,a,2,a,3,d,a,10,f,a,d,0,9,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.749206554,4.544789047,4.711941898,4.029735504,4.01037389,3.707776095,4.01753988,4.61916559,4.039580635,3.899052176,4.014364698
4,6,a,a,0,0,4,e,b,1,d,b,1,31,k,8,i,2,0,a,5,a,1,b,a,4,f,c,b,5,12,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.062433287,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,3.186661445,3.875914521,4.014364698
10,0,a,a,0,0,5,e,b,5,c,a,1,51,b,11,a,3,0,b,6,a,3,b,a,3,b,a,b,15,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
18,5,b,a,0,2,12,a,b,5,c,a,0,42,a,14,c,0,0,a,5,b,1,b,a,2,b,a,b,10,9,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,3.638751344,3.235159646,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
17,1,b,a,0,0,14,a,d,4,c,a,1,8,a,14,f,1,0,b,3,a,1,d,a,3,b,a,d,15,18,a,3.724885506,4.01820237,3.821227377,3.81890334,3.537367733,3.638751344,3.235159646,4.00498571,3.972195449,4.01037389,3.707776095,4.01753988,3.325742752,4.039580635,3.899052176,3.977557721
19,0,a,a,0,0,2,d,b,16,c,h,0,42,e,12,f,0,7,b,5,b,1,b,a,13,j,a,d,15,9,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,4.312896885,3.811011832,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.899052176,4.014364698
8,0,a,a,0,2,1,e,b,22,d,b,1,49,n,10,i,2,2,a,6,b,3,b,a,10,f,f,b,15,15,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.062433287,4.65852624,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,2.41415559,3.875914521,4.014364698
8,10,a,a,0,1,16,d,d,17,c,f,2,66,h,6,b,2,5,a,3,b,1,b,a,12,b,a,b,15,9,b,4.041636477,4.01820237,4.199601087,3.81890334,3.537367733,4.337362962,3.758447024,4.121576051,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
0,6,b,a,0,0,8,a,b,16,e,f,1,86,k,10,f,3,0,a,1,a,1,b,a,3,i,a,b,15,9,a,3.724885506,4.01820237,3.821227377,3.992100297,4.537016496,4.337362962,4.583380534,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,5.055217696,4.039580635,3.875914521,3.977557721
6,1,a,a,0,4,18,a,b,5,c,f,1,40,i,8,c,3,4,a,1,a,1,b,a,5,b,a,b,15,18,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
10,1,c,a,0,7,0,e,c,23,c,b,0,90,b,17,a,0,0,a,2,a,1,b,a,13,e,f,b,15,12,a,4.151623752,4.01820237,3.957420699,7.461225054,3.537367733,3.062433287,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,2.79175142,2.41415559,3.875914521,3.977557721
15,1,a,b,0,0,4,e,b,16,c,a,1,82,b,8,a,1,9,a,0,a,2,b,b,12,b,c,a,5,12,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,3.186661445,4.240611559,4.014364698
0,6,b,a,0,0,18,e,b,17,c,f,1,24,b,11,b,1,0,b,3,a,1,b,a,1,b,a,b,5,12,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,4.121576051,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,5,a,b,0,2,4,d,b,14,c,a,6,66,i,7,a,6,0,b,5,b,1,b,b,3,b,a,b,5,12,b,4.041636477,3.945745585,4.199601087,3.992100297,3.537367733,3.638751344,3.795033168,3.127327437,3.972195449,3.991403243,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
7,1,a,a,0,5,3,a,b,19,d,f,1,38,k,13,i,1,1,b,4,b,1,d,a,6,h,a,b,10,3,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,3.972195449,3.991403243,3.707776095,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
18,10,a,a,0,0,17,c,b,1,c,f,2,63,i,7,b,2,6,b,6,a,1,b,a,21,a,a,a,10,18,a,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.795033168,4.121576051,3.972195449,4.01037389,3.935452502,4.01753988,3.10256098,4.039580635,4.240611559,3.977557721
14,1,a,a,0,2,6,e,b,17,e,a,1,56,k,7,i,1,1,a,2,a,1,b,a,10,f,a,b,15,6,b,4.041636477,4.01820237,3.957420699,3.992100297,4.537016496,3.638751344,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
5,0,a,a,0,3,15,d,b,0,d,a,0,61,r,8,g,0,10,b,5,b,1,b,a,13,f,a,b,10,9,b,4.041636477,4.01820237,4.199601087,3.992100297,4.599954428,3.638751344,4.544789047,4.391946448,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
17,1,a,a,0,5,14,a,b,12,d,f,1,49,r,10,i,3,5,b,2,b,1,b,a,10,f,a,b,10,18,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
18,5,b,a,0,0,11,e,b,6,d,f,1,71,r,11,f,1,0,b,3,b,1,b,a,3,f,a,b,5,0,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
6,1,a,a,0,2,10,e,b,16,c,f,1,61,i,23,c,1,5,b,2,a,3,b,a,12,j,a,b,10,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
18,1,b,a,0,3,6,a,b,16,c,c,1,85,a,8,a,1,0,a,6,b,1,b,a,4,b,a,b,10,12,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,3.749206554,3.235159646,3.127327437,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
11,1,a,a,0,0,7,e,b,19,d,a,0,96,r,15,i,0,8,b,3,a,1,b,a,16,f,a,b,5,6,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.544789047,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
2,10,a,b,0,1,1,e,b,3,d,b,1,48,r,10,i,1,2,b,3,a,3,b,b,7,f,f,b,10,12,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,3.062433287,4.544789047,4.711941898,3.972195449,4.01037389,3.935452502,3.944777884,4.61916559,2.41415559,3.875914521,4.014364698
